# Hubbard model DMRG. This file contains many sizes. nmax=3, μ0=0.0. cutoff = 1E-12 (credo). DAL PORTATILE
# L; J; E; deltaE_g^+; deltaE_g^-; nVariance; Γ [calculated 2025-02-08T17:41:07.741]
20; 0.07142857142857142; -0.3853943651637033; 0.7265464845491603; -0.11826102327886467; [0.020073206395784138, 0.03931998874482434, 0.04008645200236627, 0.040144817240672204, 0.040150688927008904, 0.04015135841452211, 0.04015144046425312, 0.040151451012864214, 0.040151452415109645, 0.0401514526025728, 0.04015145260254971, 0.0401514524149833, 0.04015145101241546, 0.040151440462846244, 0.0401513584075055, 0.04015068891774565, 0.04014481724035024, 0.040086452003257556, 0.03931998874097964, 0.020073206395980425]; [0.0890273017329553, 0.010815577637447985, 0.001471862928262279, 0.000210236056274108, 3.068194210340374e-5]
20; 0.07857142857142857; -0.4657058083891248; 0.7002148204260021; -0.1276790190456375; [0.024206691755466858, 0.047205998140456895, 0.048290208485312514, 0.04838834370402734, 0.04840011571164338, 0.04840171797308579, 0.04840195250150425, 0.04840198851864419, 0.04840199423772473, 0.04840199514421628, 0.048401995144091714, 0.048401994237109, 0.048401988516494354, 0.048401952494792067, 0.04840171796052184, 0.04840011569001357, 0.04838834367670497, 0.04829020847189969, 0.04720599812611903, 0.02420669175182244]; [0.1069992066752135, 0.015566359066025926, 0.0025351260822200103, 0.00043343549343726807, 7.574881192886126e-5]
20; 0.08571428571428572; -0.5534083209087552; 0.674314794345053; -0.13669890919786498; [0.028702493647861815, 0.05569928398676072, 0.05717796292364552, 0.0573341312500697, 0.05735606651652381, 0.05735956661093944, 0.05736016764845453, 0.05736027598922111, 0.05736029615344229, 0.05736029982010771, 0.0573602998277869, 0.05736029610961735, 0.05736027592553361, 0.057360167607743984, 0.05735956660292163, 0.05735606654235115, 0.05733413133871679, 0.05717796296900968, 0.05569928395761603, 0.028702493639605642]; [0.12638982290571987, 0.021634307376814144, 0.004141708310099314, 0.0008339667104229975, 0.00017250698207231928]
20; 0.09285714285714286; -0.6484258948308943; 0.6488400595494274; -0.1449490868753579; [0.03355261865849468, 0.06476281524647653, 0.06671750468840076, 0.06695458580469271, 0.06699297519824943, 0.06700004654185654, 0.06700144912443906, 0.06700174126377867, 0.067001804127784, 0.06700181736278066, 0.06700181736241295, 0.06700180412665047, 0.0670017412622288, 0.06700144912300932, 0.06700004651772029, 0.06699297517578495, 0.06695458582123237, 0.0667175046981967, 0.06476281525958072, 0.0335526186523839]; [0.1471167280091689, 0.029187783950190206, 0.006470728770509095, 0.001508775881972166, 0.00036151570461876787]
20; 0.1; -0.7506734527495018; 0.623756932774614; -0.15268308866593283; [0.03874851310922578, 0.074357210268015, 0.07687208199001527, 0.07721754593528463, 0.07728116626490489, 0.07729451431054546, 0.07729753215524515, 0.07729824885412517, 0.07729842447649382, 0.07729846604191826, 0.07729846603939983, 0.07729842446745039, 0.07729824883338754, 0.07729753214710322, 0.07729451429156087, 0.07728116625085835, 0.07721754593574559, 0.07687208198360085, 0.07435721024204667, 0.03874851308781746]; [0.1690892930479867, 0.03838324478751774, 0.009726301963090288, 0.0025914047821936864, 0.0007097776969045292]
20; 0.10714285714285714; -0.8600562648826564; 0.5990255417044927; -0.15985924541668606; [0.04428104196829308, 0.08444091885001992, 0.08760033136313683, 0.08808586262124307, 0.08818634562705818, 0.08821007621005061, 0.08821612022539571, 0.08821773757491735, 0.08821818331789788, 0.08821830027858213, 0.0882183002776491, 0.08821818331506326, 0.08821773756836304, 0.08821612020994873, 0.08821007619636423, 0.08818634561326588, 0.08808586262817708, 0.0876003313591418, 0.08444091883785587, 0.04428104197489002]; [0.1922084688331594, 0.04935915356594659, 0.014134102925713073, 0.004253671595161117, 0.0013166536870855318]
20; 0.11428571428571428; -0.9764693406955987; 0.574769858015036; -0.16630649919092733; [0.05014044874387691, 0.09497041033720555, 0.09885630930851952, 0.09951705321868731, 0.09966908773766825, 0.09970907899194659, 0.0997204330403072, 0.09972382031227789, 0.09972485831714262, 0.09972515648217462, 0.09972515648931779, 0.09972485832808231, 0.09972382032888572, 0.09972043307188994, 0.09970907901284809, 0.09966908776024108, 0.09951705323809912, 0.09885630932350797, 0.09497041032594589, 0.050140448757729605]; [0.21636655891701875, 0.06223084166243604, 0.019934579760845825, 0.006707801568981885, 0.002320932335406212]
20; 0.12142857142857143; -1.099796804694293; 0.5509895472914631; -0.17207992596383015; [0.05631629483980383, 0.10590036866006836, 0.11058963365110719, 0.11146306778037807, 0.11168436072610177, 0.11174857784112602, 0.11176870900363567, 0.11177533957987684, 0.11177757503931396, 0.11177827000067864, 0.11177827000087248, 0.11177757503899888, 0.11177533959025965, 0.11176870902426739, 0.11174857787215897, 0.1116843607433875, 0.11146306781745374, 0.11058963367959884, 0.10590036867498598, 0.05631629484775902]; [0.24144697579262908, 0.07708464184025192, 0.027373358701958724, 0.01020494792145614, 0.003910293677273294]
20; 0.12857142857142856; -1.2299112686811395; 0.5277115118150654; -0.1771360825224877; [0.06279737629235826, 0.11718389416573949, 0.12274573868329242, 0.12387020494760592, 0.12418113932028385, 0.12427981789966513, 0.12431367712676544, 0.12432587862082967, 0.12433035963236039, 0.12433185170686989, 0.12433185168919447, 0.12433035954543148, 0.12432587862780164, 0.12431367712088393, 0.12427981795458543, 0.12418113936544328, 0.12387020498036883, 0.1227457387244586, 0.11718389418220787, 0.0627973762944396]; [0.2673239528422893, 0.0939729322698552, 0.036690572202211606, 0.015028960339831376, 0.006323715952000223]
20; 0.1357142857142857; -1.3666732165022872; 0.5049670015057593; -0.18146926628867943; [0.06957161719036797, 0.12877271359022413, 0.13526624404906062, 0.13667920917941734, 0.1371021630897311, 0.13724778176499197, 0.13730202881524955, 0.1373232349359943, 0.13733163891245193, 0.13733460836503308, 0.13733460831887956, 0.13733163886778765, 0.13732323492248244, 0.13730202881722597, 0.13724778176161556, 0.13710216303391864, 0.13667920913353493, 0.13526624402652265, 0.12877271359617182, 0.06957161720415439]; [0.2938621837228802, 0.11290899454845711, 0.04810740718283844, 0.021486769892636832, 0.009850488107136965]
20; 0.14285714285714285; -1.5099304213448637; 0.4827886631812899; -0.1850749361874351; [0.07662593879359181, 0.1406173981378025, 0.14808943190068335, 0.1498255727328739, 0.15038389620130976, 0.15059086770992813, 0.1506739380184261, 0.1507088798716547, 0.15072369056509838, 0.15072919669318385, 0.15072919670048956, 0.15072369056147084, 0.15070887989702775, 0.15067393801136109, 0.15059086768315444, 0.15038389621638681, 0.14982557270059438, 0.14808943184772883, 0.14061739811697316, 0.07662593878745261]; [0.32091636892468717, 0.1338616914034805, 0.06181045284394238, 0.029890940201926907, 0.01482341390396784]
20; 0.15; -1.6595174210861656; 0.4612106452312976; -0.18791068069109085; [0.08394610256991075, 0.15266758817152004, 0.16115082129176095, 0.1632400501657929, 0.16395673594086002, 0.16424076851356184, 0.1643626968053582, 0.16441745146570796, 0.16444206686797846, 0.1644516225556778, 0.16445162257089718, 0.16444206691825536, 0.16441745154253828, 0.16436269687765548, 0.16424076860032177, 0.16395673599814597, 0.16324005022190557, 0.1611508213475421, 0.15266758822323934, 0.08394610262296698]; [0.3483306829974611, 0.15675089927989433, 0.07793602547994609, 0.040538375130550156, 0.021600186645361074]
20; 0.15714285714285714; -1.815255084569619; 0.44026547124003335; -0.18995845508487896; [0.09151652351500095, 0.16487221979350952, 0.17438382023252275, 0.17684937764033837, 0.1777455008283262, 0.17812262007400848, 0.17829455135019368, 0.17837636186243722, 0.17841506298029053, 0.17843064461106817, 0.17843064462897162, 0.17841506305633992, 0.1783763619480483, 0.17829455141672157, 0.17812262018818337, 0.1777455009221418, 0.17684937769602094, 0.17438382031375954, 0.16487221983265887, 0.09151652359996887]; [0.37593827992270756, 0.18144281930806572, 0.0965523850537288, 0.053683641166442995, 0.030538370029445122]
20; 0.16428571428571428; -1.9769503116082396; 0.4199829683727072; -0.19119417293485697; [0.0993200436170899, 0.17717974140387915, 0.18772042629063201, 0.19057716836941685, 0.1916702059704707, 0.19215547802545863, 0.19238884102693676, 0.19250564710028306, 0.19256336573845756, 0.19258732249213706, 0.19258732254260802, 0.19256336584802303, 0.19250564725239205, 0.19238884119642297, 0.19215547814054879, 0.19167020618561703, 0.19057716855689777, 0.18772042645318976, 0.17717974154804894, 0.0993200437925027]; [0.40356109096622206, 0.207746329072596, 0.11764341162076848, 0.06950808769182736, 0.04195965724087067]
20; 0.17142857142857143; -2.1443959246834874; 0.4003890678590245; -0.19160365612738417; [0.1073376495327637, 0.18953830658149173, 0.2010919457520024, 0.20434494882774046, 0.205647122816222, 0.20625318132224746, 0.20655856658297078, 0.2067182421969116, 0.2068001042280525, 0.20683494748295872, 0.20683494753367415, 0.2068001042871468, 0.20671824260088312, 0.20655856695947605, 0.20625318168210693, 0.2056471233282513, 0.20434494927884805, 0.20109194609171532, 0.18953830688918472, 0.10733764987987215]; [0.43101038112663703, 0.23541104876960298, 0.1410935751955619, 0.08809058520501574, 0.05610919385984129]
20; 0.17857142857142858; -2.3173708313479437; 0.3815031934260589; -0.19117553954371935; [0.11554811441088442, 0.20189593194889377, 0.21442971008745615, 0.2180733095164098, 0.21959012503374842, 0.22032566943729237, 0.22071153838046031, 0.22092091457816676, 0.22103159789613058, 0.2210796862023945, 0.22107968617720442, 0.22103159787949123, 0.22092091481155363, 0.22071153854541303, 0.2203256694394915, 0.2195901247385692, 0.21807330916002687, 0.21442970981657083, 0.2018959320213214, 0.11554811438410928]; [0.4580887034539408, 0.2641286333518874, 0.16667933942768473, 0.10938046331214109, 0.07311409099851196]
20; 0.18571428571428572; -2.495640562082132; 0.36333616155551285; -0.189907448616486; [0.12392754925838245, 0.2142006304268127, 0.22766580068952424, 0.23168317557137041, 0.23341234402222666, 0.23428083201786043, 0.2347522642263684, 0.23501610034941178, 0.2351591185749342, 0.2352222921375362, 0.235222292141549, 0.23515911851489313, 0.2350161004158935, 0.23475226416987938, 0.23428083194551097, 0.23341234353891838, 0.2316831751409505, 0.22766580032974093, 0.21420063065349848, 0.12392754931465888]; [0.4845939342215764, 0.293539386207172, 0.19406832142396335, 0.1331810587782852, 0.09294870306559821]
20; 0.19285714285714287; -2.6789583112992714; 0.34588903518416325; -0.18780608805915344; [0.13244890088665107, 0.22640058535617769, 0.24073385968731142, 0.2450972711399224, 0.24702820852680718, 0.24802697950566466, 0.248584704768529, 0.2489048250929209, 0.24908189289072835, 0.24916113964279907, 0.2491611395150437, 0.2490818927134979, 0.24890482521197543, 0.24858470484208972, 0.24802697895716896, 0.247028206522232, 0.24509726959722644, 0.2407338575603506, 0.22640058469397073, 0.13244889954249217]; [0.510325861640731, 0.32324497804994745, 0.22282999051627886, 0.1591480996017375, 0.11541532323760223]
20; 0.2; -2.8670666125500066; 0.32915136353651064; -0.18488829398648932; [0.14108148604300275, 0.23844447748580921, 0.2535700954942446, 0.2582418624509908, 0.2603559116216734, 0.26147595463415896, 0.26211590154824504, 0.2624907082728529, 0.2627013472209341, 0.2627965871844178, 0.2627965876765206, 0.26270134769366704, 0.2624907089259554, 0.2621159036733758, 0.26147595515711153, 0.2603559100470496, 0.2582418601074772, 0.2535700911057963, 0.23844447618089393, 0.14108148362667006]; [0.5350952886428589, 0.3528285082232291, 0.2524595880368313, 0.18680731204172546, 0.14014683249924337]
20; 0.20714285714285716; -3.0596997417801726; 0.3131011954467886; -0.18118200358040992; [0.14979072904951962, 0.25028209829122194, 0.2661145894432073, 0.27104880718001967, 0.27332024493347595, 0.2745466980222071, 0.27526018170198685, 0.2756846714269259, 0.2759261638821866, 0.27603620577307963, 0.2760362062328856, 0.27592616463411446, 0.27568467478815806, 0.2752601900773275, 0.2745467023508412, 0.27332024007734046, 0.27104879645977764, 0.2661145719327209, 0.2502820919502875, 0.1497907257131943]; [0.5587344842370414, 0.38187943358619497, 0.28241295068732214, 0.21558982734418908, 0.1666334425823077]
20; 0.21428571428571427; -3.2565868515019076; 0.29770516642628575; -0.17672408660215844; [0.15853834970857705, 0.2618653815352938, 0.2783129674728386, 0.2834579016923988, 0.2858556630506133, 0.2871690095195174, 0.2879435633617462, 0.2884098467216032, 0.2886775209144048, 0.28880019345543606, 0.2888001854745903, 0.28867748969646434, 0.28840979747687556, 0.28794353123625105, 0.2871689982609893, 0.28585561202010235, 0.28345783602248686, 0.27831288338566584, 0.2618653485738236, 0.15853831927566464]; [0.5811076989823747, 0.41002130135868964, 0.31214952555814873, 0.24488309050976007, 0.1942723973477911]
20; 0.22142857142857142; -3.4574557036918394; 0.28292026699710027; -0.17156116071117689; [0.16728312123054145, 0.2731498388045086, 0.2901181579682752, 0.29541908805784867, 0.2979089451714487, 0.29928679528509217, 0.3001074071895127, 0.30060564116276955, 0.3008935324135906, 0.3010259873938472, 0.301025955609161, 0.30089348398736426, 0.3006055856918344, 0.30010738862029007, 0.2992867563438031, 0.2979088426592773, 0.2954189902677462, 0.29011805079771436, 0.2731497524113593, 0.1672829668216841]; [0.6021198430770318, 0.43693750958962135, 0.3411759800913283, 0.2740876873417676, 0.22243008216421986]
20; 0.22857142857142856; -3.662036728684432; 0.26869604456752194; -0.16574620483926283; [0.1759821725425006, 0.28409609191839524, 0.3014921821178842, 0.3068943692460151, 0.30944142166027877, 0.3108603268799428, 0.31171102052117416, 0.3122304460002745, 0.3125318776738435, 0.31267094884489843, 0.31267093804052903, 0.31253183910374394, 0.31223035792717124, 0.3117109297913849, 0.31086027368829283, 0.309441289436134, 0.3068942801335597, 0.3014920236021792, 0.284095956152423, 0.17598190010905312]; [0.6217196517671768, 0.46238732160374296, 0.3690786383094137, 0.30266561579739076, 0.2505012312292923]
20; 0.2357142857142857; -3.870067042646499; 0.25497730611831404; -0.1593363041848579; [0.18459281271412975, 0.29467148250983466, 0.3124074387415705, 0.31785891291140955, 0.32042947723589377, 0.3218666173032254, 0.32273182180539406, 0.3232619821605487, 0.32357045934704165, 0.3237130221116813, 0.3237130056495776, 0.32357043006930586, 0.3232619779792798, 0.32273191535516443, 0.32186686921551577, 0.32042953372280536, 0.3178589303020789, 0.31240730779499737, 0.2946713454198655, 0.18459248314033216]; [0.6399007058588326, 0.48621602471077824, 0.39554862399123525, 0.3301799719622592, 0.2779620587850559]
20; 0.24285714285714285; -4.081294049789336; 0.24170694454118724; -0.15238947667099279; [0.1930741969265083, 0.30485089759080264, 0.32284688299479325, 0.3283005275396058, 0.33086445790760144, 0.3322996342834874, 0.3331649746930152, 0.33369604961254273, 0.33400541134172945, 0.3341485073848034, 0.3341485048750785, 0.3340053723351102, 0.33369592863842246, 0.3331648609281159, 0.332299579356389, 0.33086443848795755, 0.3283005650459714, 0.3228467468611196, 0.30485065264769884, 0.1930735938271959]; [0.6566926590606276, 0.5083457715714693, 0.42037744470442284, 0.3563035842935344, 0.3043895572019717]
20; 0.25; -4.295478334361013; 0.22882844108886946; -0.14496235572479677; [0.20138916757573389, 0.3146174724653177, 0.3328040101123202, 0.3382193369514095, 0.3407503384276176, 0.34216601085201614, 0.3430194594125471, 0.34354338791286465, 0.34384881716238147, 0.34399020599485186, 0.34399021192563395, 0.34384889983814104, 0.3435435064919352, 0.34301954476192686, 0.34216606778775827, 0.3407505636081005, 0.33821934500725703, 0.33280392571770046, 0.31461722237973055, 0.20138837559720268]; [0.6721587794438492, 0.5287751972311543, 0.4434661861063155, 0.38083420694938314, 0.3294902583834645]
20; 0.2571428571428571; -4.512395681151785; 0.21628788169665114; -0.13710979262364908; [0.20950520212516244, 0.32396209658200226, 0.34228124451747677, 0.3476245752242084, 0.3501017198511107, 0.3514840401358972, 0.3523163342080031, 0.3528266617849767, 0.3531237763998949, 0.35326152201404537, 0.3532615050696777, 0.35312405340425834, 0.35282674586422624, 0.3523163097087034, 0.35148422224425024, 0.3501024149725147, 0.34762488429879457, 0.34228125343082927, 0.3239617721841719, 0.20950389229142807]; [0.6863779037397159, 0.5475474112600861, 0.46478571429694776, 0.4036566858293266, 0.3530643129817357]
20; 0.2642857142857143; -4.731838211104876; 0.20403536653283805; -0.12888227056468615; [0.21739581107266936, 0.3328834450067937, 0.3512893458055393, 0.35653492333554704, 0.35894228302582, 0.3602808765569776, 0.3610847732199909, 0.361576867351175, 0.36186300373355906, 0.36199569793547415, 0.36199580295879064, 0.36186349500711645, 0.36157708177555015, 0.3610848119094283, 0.3602810549141733, 0.3589432387033513, 0.3565354188297165, 0.35128941689218984, 0.3328831727214938, 0.21739432017575877]; [0.6994516458979116, 0.564763579618396, 0.4843963481954554, 0.4247745007570361, 0.3750506437272476]
20; 0.2714285714285714; -4.953614722301926; 0.19202583302524; -0.12032474865691078; [0.22503947842544703, 0.3413855085133797, 0.359843880668518, 0.3649729588262194, 0.36729900598325105, 0.3685861208356007, 0.3693571697620175, 0.36982835170597905, 0.3701020293175974, 0.3702290008946105, 0.37022922890349586, 0.37010297494939737, 0.36982934332030104, 0.36935830793552515, 0.36858759600638336, 0.3673009087812762, 0.36497423245208105, 0.35984466680769045, 0.34138569821574083, 0.2250379817222795]; [0.7114771628404013, 0.580529720929998, 0.5023762976481067, 0.44421655381714686, 0.3954190605510842]
20; 0.2785714285714286; -5.177550404893259; 0.18021939232518758; -0.11147837759236179; [0.23242193207317363, 0.3494790782435373, 0.3679668488928558, 0.3729669406808487, 0.375204615672158, 0.37643599473797895, 0.37717156344333747, 0.3776202135838407, 0.3778801350193295, 0.3780004175526994, 0.37800050977259403, 0.37788069402632196, 0.3776207740942632, 0.37717265533636035, 0.3764376249512853, 0.3752064626137239, 0.37296808920616087, 0.367967516688265, 0.3494790277111326, 0.2324199817241409]; [0.7225571501172625, 0.5949796799998599, 0.5188579845477569, 0.4620941658888732, 0.4142478870675929]
20; 0.2857142857142857; -5.403486098442571; 0.16858129186651194; -0.10237848549001782; [0.23953115016080906, 0.357175999233176, 0.37567964595848147, 0.3805438359903537, 0.38268949423300946, 0.3838635754994224, 0.3845621301063902, 0.3849870821017296, 0.3852328580467579, 0.3853465765955293, 0.3853468090040424, 0.38523358911662053, 0.3849877776206645, 0.38456320311328906, 0.38386501609659995, 0.38269126879951787, 0.3805450605390448, 0.37568032598966616, 0.35717597229270304, 0.23952910991016763]; [0.73278378524369, 0.6082303750457559, 0.533952787475629, 0.47849738097609706, 0.4315891849694649]
20; 0.29285714285714287; -5.631277269916787; 0.15708163567233147; -0.09305618919693082; [0.24636141553648083, 0.36449226723595984, 0.38300670733654574, 0.38773238846099267, 0.3897850594566079, 0.3909016176356168, 0.3915629742241413, 0.3919648308889685, 0.39219657566435195, 0.3923039324965325, 0.39230406510539106, 0.39219747213244904, 0.39196575838848746, 0.3915646627034377, 0.39090325751452437, 0.3897872273089513, 0.38773414480684965, 0.3830078174148184, 0.36449229085608326, 0.2463588296149647]; [0.74224471231746, 0.620404926972679, 0.5477934216629714, 0.4935485201585872, 0.4475462115986342]
20; 0.3; -5.860792839738317; 0.14569495943770594; -0.0835381417496297; [0.2529099668570408, 0.37144508971756074, 0.3899724939401905, 0.3945602807009789, 0.396520720825545, 0.3975820747066736, 0.39820755348867864, 0.3985858561977682, 0.39880419677666246, 0.39890496092885863, 0.398905480286611, 0.39880534399929224, 0.39858731192490415, 0.39820908917504005, 0.39758362297535377, 0.39652417442946164, 0.3945630535670954, 0.3899738972612039, 0.3714450100904354, 0.252905734386802]; [0.7510177381088147, 0.6316121655617064, 0.5604985961161939, 0.5073667406191984, 0.4622239946082494]
20; 0.30714285714285716; -6.09191396408234; 0.13439974263710486; -0.07384734613468069; [0.25917710351102485, 0.3780531539382599, 0.3966017396900434, 0.4010568386734559, 0.40292768777831434, 0.4039342987061858, 0.40452563170921607, 0.4048825434263812, 0.40508840623217046, 0.40518330817990567, 0.40518369142118305, 0.40508968156437164, 0.4048844419620876, 0.4045277879007807, 0.40393647924240517, 0.40293138712212007, 0.40105951118978767, 0.39660340020997764, 0.37805351186542, 0.25917406121525455]; [0.759184236375569, 0.6419735236648125, 0.5722132031587202, 0.52010190664893, 0.47577321779768]
20; 0.3142857142857143; -6.32453282440135; 0.12317789692680936; -0.0640035008632216; [0.26516589703924487, 0.384334268172815, 0.40291649782489647, 0.4072440436169089, 0.40902980384380605, 0.4099848522459144, 0.4105440311371631, 0.41088063395310415, 0.41107451434675624, 0.41116382255193873, 0.41116435272582486, 0.4110760005431553, 0.41088293208590443, 0.4105467317871698, 0.40998786314451974, 0.4090345167182976, 0.4072480521382731, 0.402918954157808, 0.38433489256075304, 0.26516171113266684]; [0.7667973880619108, 0.6515643643648341, 0.5830182875652207, 0.5318342482788944, 0.4882609669286019]
20; 0.32142857142857145; -6.558551506824975; 0.11201430007460544; -0.054023575646843014; [0.27088079824145617, 0.39030763376876254, 0.40893995868839106, 0.4131482617524611, 0.41485315844448145, 0.41575986316112035, 0.4162890550764744, 0.4166066110612563, 0.4167893977274366, 0.4168735511312811, 0.41687412769379284, 0.4167909637003775, 0.4166090049625448, 0.41629161462734254, 0.4157627979191316, 0.41485790312815474, 0.41315232583061734, 0.40894243566841104, 0.3903085415012346, 0.2708775391160796]; [0.773920786017061, 0.6604802464019341, 0.5930309433162055, 0.5426941532277155, 0.4998255518697466]
20; 0.32857142857142857; -6.793880940023863; 0.10089634512021206; -0.04392201645293703; [0.27632815761796425, 0.3959906325550737, 0.4146919083521594, 0.41878955682435914, 0.4204181013669612, 0.4212800115821851, 0.42178143890449404, 0.42208153030156503, 0.42225408092288497, 0.42233353768325776, 0.4223340379182494, 0.422255709151504, 0.4220840190040802, 0.4217840098659382, 0.42128308736920705, 0.42042345331997355, 0.4187938532471529, 0.41469458393721803, 0.39599160062658245, 0.2763247367944035]; [0.7805987798977774, 0.6687864534818722, 0.6023268056327549, 0.552759386754684, 0.5105411891776813]
